timestamp_us,profile,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az,ref_yaw,ref_yawspeed,pos_x,pos_y,pos_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,p,q,r,att_sp_q0,att_sp_q1,att_sp_q2,att_sp_q3,att_sp_thrust_x,att_sp_thrust_y,att_sp_thrust_z,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,motor_0,motor_1,motor_2,motor_3,esc_0_rpm,esc_1_rpm,esc_2_rpm,esc_3_rpm,esc_0_voltage,esc_1_voltage,esc_2_voltage,esc_3_voltage,esc_0_current,esc_1_current,esc_2_current,esc_3_current,hover_thrust,controller
12580000,hover_thrust,0.000000,0.000000,-3.000000,0.000000,0.000000,0.284594,0.000000,0.000000,28.459402,0.000000,0.000000,0.003057,0.013604,-3.450806,-0.018561,-0.014612,-1.840678,-0.015094,-0.006837,-0.380584,-0.005159,-0.002927,1.431553,0.022236,0.010475,-0.188776,0.999999,0.001183,-0.001233,0.000001,0.000000,0.000000,-0.001000,0.011413,0.004367,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.001082,0.000918,150.000000,151.000000,150.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12600000,hover_thrust,0.000000,0.000000,-2.988616,0.000000,0.000000,0.568982,0.000000,0.000000,-0.020573,0.000000,0.000000,0.003250,0.013688,-3.479764,-0.018374,-0.014476,-1.846521,-0.020618,-0.002122,-0.377367,-0.004719,-0.002762,1.427015,0.023245,0.009380,-0.189378,0.999999,0.000121,-0.001071,0.000000,0.000000,0.000000,-0.001000,0.007611,0.011467,-3.490659,0.000000,0.000000,-0.001000,0.000005,0.000000,0.002950,0.001045,150.000000,150.000000,152.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12620000,hover_thrust,0.000000,0.000000,-2.977241,0.000000,0.000000,0.568365,0.000000,0.000000,-0.041127,0.000000,0.000000,0.003530,0.013810,-3.523390,-0.017976,-0.014303,-1.855401,-0.011335,-0.005742,-0.383798,-0.004261,-0.002601,1.422527,0.023827,0.008723,-0.188797,1.000000,0.000101,-0.000987,0.000000,0.000000,0.000000,-0.001000,0.006613,0.010721,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.000023,0.002942,0.001036,150.000000,150.000000,152.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12640000,hover_thrust,0.000000,0.000000,-2.965882,0.000000,0.000000,0.567338,0.000000,0.000000,-0.061626,0.000000,0.000000,0.003722,0.013897,-3.552581,-0.017757,-0.014163,-1.861277,-0.019015,-0.007245,-0.388639,-0.003791,-0.002428,1.418022,0.024239,0.009816,-0.189141,1.000000,0.000079,-0.000958,0.000000,0.000000,0.000000,-0.001000,0.005162,0.009753,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.000882,0.002243,0.000875,150.000000,150.000000,151.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12660000,hover_thrust,0.000000,0.000000,-2.954547,0.000000,0.000000,0.565901,0.000000,0.000000,-0.082077,0.000000,0.000000,0.004037,0.014042,-3.596532,-0.017443,-0.013955,-1.870204,-0.016173,-0.006469,-0.392016,-0.003291,-0.002247,1.413505,0.026070,0.009783,-0.189199,1.000000,0.000042,-0.000913,0.000000,0.000000,0.000000,-0.001000,0.003673,0.008892,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.000214,0.002222,0.001564,150.000000,150.000000,151.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12680000,hover_thrust,0.000000,0.000000,-2.943246,0.000000,0.000000,0.564056,0.000000,0.000000,-0.102427,0.000000,0.000000,0.004248,0.014140,-3.625962,-0.017192,-0.013783,-1.876081,-0.012091,-0.007207,-0.384691,-0.002792,-0.002082,1.409050,0.025400,0.009379,-0.189181,1.000000,0.000010,-0.000863,0.000000,0.000000,0.000000,-0.001000,0.002212,0.008069,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.000542,0.002048,0.001410,150.000000,150.000000,151.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12700000,hover_thrust,0.000000,0.000000,-2.931985,0.000000,0.000000,0.561804,0.000000,0.000000,-0.122692,0.000000,0.000000,0.004589,0.014330,-3.670240,-0.016795,-0.013381,-1.884832,-0.014469,-0.006882,-0.386352,-0.002301,-0.001914,1.404611,0.025937,0.008920,-0.188554,1.000000,-0.000080,-0.000768,-0.000000,0.000000,0.000000,-0.001000,0.000906,0.007829,-3.490659,0.000000,0.000000,-0.001000,0.000334,0.000000,0.002026,0.001639,150.000000,150.000000,151.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12720000,hover_thrust,0.000000,0.000000,-2.920774,0.000000,0.000000,0.559149,0.000000,0.000000,-0.142809,0.000000,0.000000,0.004804,0.014470,-3.699884,-0.016585,-0.013131,-1.890817,-0.014417,-0.006992,-0.390132,-0.001793,-0.001732,1.400161,0.026902,0.011024,-0.188457,1.000000,-0.000127,-0.000742,-0.000000,0.000000,0.000000,-0.001000,-0.000804,0.006966,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.000391,0.001074,0.002535,150.000000,150.000000,150.000000,152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12740000,hover_thrust,0.000000,0.000000,-2.909619,0.000000,0.000000,0.556092,0.000000,0.000000,-0.162851,0.000000,0.000000,0.005109,0.014697,-3.744530,-0.016197,-0.012792,-1.899679,-0.008633,-0.009683,-0.389343,-0.001276,-0.001565,1.395781,0.026811,0.009153,-0.187389,1.000000,-0.000178,-0.000667,-0.000000,0.000000,0.000000,-0.001000,-0.002239,0.006361,-3.490659,0.000000,0.000000,-0.001000,0.000557,0.000000,0.001420,0.002023,150.000000,150.000000,151.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12760000,hover_thrust,0.000000,0.000000,-2.898530,0.000000,0.000000,0.552637,0.000000,0.000000,-0.182632,0.000000,0.000000,0.005276,0.014865,-3.774415,-0.015988,-0.012467,-1.905570,-0.008157,-0.006270,-0.389680,-0.000768,-0.001401,1.391445,0.026800,0.009178,-0.187883,1.000000,-0.000239,-0.000624,-0.000000,0.000000,0.000000,-0.001000,-0.003911,0.005741,-3.490659,0.000000,0.000000,-0.001000,0.000674,0.000000,0.000966,0.002360,150.000000,150.000000,150.000000,152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
