timestamp_us,profile,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az,ref_yaw,ref_yawspeed,pos_x,pos_y,pos_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,p,q,r,att_sp_q0,att_sp_q1,att_sp_q2,att_sp_q3,att_sp_thrust_x,att_sp_thrust_y,att_sp_thrust_z,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,motor_0,motor_1,motor_2,motor_3,esc_0_rpm,esc_1_rpm,esc_2_rpm,esc_3_rpm,esc_0_voltage,esc_1_voltage,esc_2_voltage,esc_3_voltage,esc_0_current,esc_1_current,esc_2_current,esc_3_current,hover_thrust,controller
12460000,drag_y,0.000000,0.000000,-3.000000,0.000000,0.301588,0.000000,0.000000,30.158781,0.000000,0.000000,0.000000,0.008575,0.005961,-3.431641,0.007618,-0.005827,-1.840156,-0.001065,-0.000120,-0.420041,0.005717,-0.002600,1.539880,0.022506,0.002162,-0.124153,1.000000,0.000059,0.000861,-0.000000,0.000000,0.000000,-0.001000,-0.018289,0.004824,-3.490659,0.000000,0.000000,-0.001000,0.002000,0.000000,0.000832,0.001168,151.000000,150.000000,150.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12480000,drag_y,0.000000,0.012064,-3.000000,0.000000,0.603145,0.000000,0.000000,-0.003045,0.000000,0.000000,0.000000,0.008921,0.006420,-3.475015,0.007533,-0.005088,-1.849864,-0.005931,0.002865,-0.413906,0.006138,-0.002572,1.537309,0.020594,0.002624,-0.123642,0.994522,0.104528,0.000092,-0.000010,0.000000,0.000000,-0.001000,0.254086,-0.785435,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12500000,drag_y,0.000000,0.024126,-3.000000,0.000000,0.603054,0.000000,0.000000,-0.006086,0.000000,0.000000,0.000000,0.009128,0.006725,-3.504019,0.007501,-0.004703,-1.856395,-0.006814,-0.001206,-0.424224,0.006570,-0.002541,1.534751,0.021409,0.002790,-0.124471,0.999228,0.039272,0.001369,-0.000054,0.000000,0.000000,-0.001000,0.087884,-0.290444,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12520000,drag_y,0.000000,0.036186,-3.000000,0.000000,0.602901,0.000000,0.000000,-0.009164,0.000000,0.000000,0.000000,0.009417,0.007170,-3.547728,0.007473,-0.004079,-1.866124,-0.007270,0.003711,-0.422513,0.006975,-0.002506,1.532211,0.019705,0.001860,-0.123682,0.999201,0.039944,0.001385,-0.000055,0.000000,0.000000,-0.001000,0.088918,-0.295832,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12540000,drag_y,0.000000,0.048242,-3.000000,0.000000,0.602688,0.000000,0.000000,-0.012172,0.000000,0.000000,0.000000,0.009587,0.007456,-3.576976,0.007351,-0.003693,-1.872622,-0.006223,0.000633,-0.420781,0.007406,-0.002501,1.529678,0.021514,0.000191,-0.124139,0.999171,0.040689,0.001363,-0.000056,0.000000,0.000000,-0.001000,0.089750,-0.301779,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12560000,drag_y,0.000000,0.060293,-3.000000,0.000000,0.602414,0.000000,0.000000,-0.015255,0.000000,0.000000,0.000000,0.009783,0.007845,-3.621023,0.007277,-0.003186,-1.882269,-0.000336,0.007178,-0.411681,0.007828,-0.002520,1.527179,0.020131,-0.000365,-0.122973,0.999143,0.041377,0.001370,-0.000057,0.000000,0.000000,-0.001000,0.090655,-0.307100,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12580000,drag_y,0.000000,0.072338,-3.000000,0.000000,0.602079,0.000000,0.000000,-0.018282,0.000000,0.000000,0.000000,0.009892,0.008090,-3.650529,0.007157,-0.002870,-1.888659,-0.006677,0.003620,-0.422249,0.008257,-0.002578,1.524714,0.020647,-0.003278,-0.123142,0.999112,0.042119,0.001348,-0.000057,0.000000,0.000000,-0.001000,0.091443,-0.312768,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12600000,drag_y,0.000000,0.084376,-3.000000,0.000000,0.601683,0.000000,0.000000,-0.021327,0.000000,0.000000,0.000000,0.009976,0.008408,-3.694939,0.006971,-0.002346,-1.898299,-0.002889,0.010390,-0.423107,0.008682,-0.002634,1.522262,0.020181,-0.003472,-0.122786,0.999084,0.042776,0.001319,-0.000056,0.000000,0.000000,-0.001000,0.091968,-0.317810,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12620000,drag_y,0.000000,0.096406,-3.000000,0.000000,0.601226,0.000000,0.000000,-0.024345,0.000000,0.000000,0.000000,0.010030,0.008616,-3.724710,0.006758,-0.002190,-1.904621,-0.004127,-0.001999,-0.414146,0.009106,-0.002720,1.519832,0.020459,-0.005076,-0.121335,0.999050,0.043552,0.001276,-0.000056,0.000000,0.000000,-0.001000,0.092703,-0.323664,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
12640000,drag_y,0.000000,0.108425,-3.000000,0.000000,0.600709,0.000000,0.000000,-0.027381,0.000000,0.000000,0.000000,0.010049,0.008878,-3.769552,0.006503,-0.001985,-1.914295,-0.002018,-0.003846,-0.420360,0.009532,-0.002830,1.517440,0.020142,-0.006677,-0.121943,0.999019,0.044268,0.001240,-0.000055,0.000000,0.000000,-0.001000,0.093301,-0.328956,-3.490659,0.000000,0.000000,-0.001000,0.000000,0.002000,0.000000,0.002000,150.000000,151.000000,150.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,sysid
