sim_time_us,model_name,truth_mass_kg,truth_ixx_kgm2,truth_iyy_kgm2,truth_izz_kgm2,truth_time_constant_up_s,truth_time_constant_down_s,truth_max_rot_velocity_radps,truth_motor_constant,truth_moment_constant,truth_rotor_drag_coefficient,truth_rolling_moment_coefficient,truth_rotor_velocity_slowdown_sim,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ax_world_mps2,ay_world_mps2,az_world_mps2,roll,pitch,yaw,p_body,q_body,r_body,p_dot_body,q_dot_body,r_dot_body,total_prop_thrust_n,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_torque_body_x_nm,total_torque_body_y_nm,total_torque_body_z_nm,drag_force_body_x_n,drag_force_body_y_n,drag_force_body_z_n,rolling_moment_body_x_nm,rolling_moment_body_y_nm,rolling_moment_body_z_nm,drag_basis_body_x,drag_basis_body_y,drag_basis_body_z,rolling_basis_body_x,rolling_basis_body_y,rolling_basis_body_z,yaw_moment_basis_n,sum_omega_sq_radps2,sum_command_sq_radps2,sum_actual_rot_velocity_radps,observed_max_rot_velocity_radps,rotor_velocity_slowdown_sim,rotor_0_cmd_radps,rotor_1_cmd_radps,rotor_2_cmd_radps,rotor_3_cmd_radps,rotor_0_joint_vel_radps,rotor_1_joint_vel_radps,rotor_2_joint_vel_radps,rotor_3_joint_vel_radps,rotor_0_actual_radps,rotor_1_actual_radps,rotor_2_actual_radps,rotor_3_actual_radps,rotor_0_thrust_n,rotor_1_thrust_n,rotor_2_thrust_n,rotor_3_thrust_n
36972000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.664124,-0.113878,292.768402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.058321,1.303194,-1.652656,2.133056,3.282775,-1.329756,4.013175,1.649013,-0.409891,2.577707,1.592098,-0.034979,2.577707,0.014021,0.000674,-0.027098,1.592098,-0.034979,-0.000000,0.019743,-0.000434,-0.000000,18802.474258,-413.099285,-0.000000,18802.474258,-413.099285,-0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
36980000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.665630,-0.103223,292.922380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.013891,1.275854,-1.624450,2.166126,3.295116,-1.333034,4.133653,1.542687,-0.409728,2.577707,1.582004,-0.011238,2.577707,0.013896,0.000968,-0.027098,1.582004,-0.011238,-0.000000,0.019617,-0.000139,-0.000000,18683.257319,-132.717142,-0.000000,18683.257319,-132.717142,-0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
36988000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.667122,-0.092502,293.076283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.975285,1.248114,-1.602406,2.200290,3.307282,-1.336332,4.270522,1.520697,-0.412254,2.577707,1.570518,0.013264,2.577707,0.013753,0.001272,-0.027098,1.570518,0.013264,0.000000,0.019475,0.000164,0.000000,18547.615696,156.644915,0.000000,18547.615696,156.644915,0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
36996000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.668599,-0.081717,293.230110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.941133,1.220045,-1.585172,2.235265,3.319900,-1.339665,4.371844,1.577288,-0.416567,2.577707,1.557636,0.038524,2.577707,0.013594,0.001585,-0.027098,1.557636,0.038524,0.000000,0.019315,0.000478,0.000000,18395.473654,454.967189,0.000000,18395.473654,454.967189,0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37004000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.670061,-0.070871,293.383860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.910443,1.191696,-1.571765,2.270432,3.333340,-1.343034,4.395908,1.679946,-0.421211,2.577707,1.543351,0.064537,2.577707,0.013416,0.001908,-0.027098,1.543351,0.064537,-0.000000,0.019138,0.000800,-0.000000,18226.770507,762.173306,-0.000000,18226.770507,762.173306,-0.000000,-1.746004,292753.634326,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37012000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.671505,-0.059964,293.537532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.882483,1.163102,-1.561460,2.305026,3.347572,-1.346432,4.324227,1.779042,-0.424648,2.577707,1.527661,0.091290,2.577707,0.013222,0.002240,-0.027098,1.527661,0.091290,-0.000000,0.018944,0.001132,-0.000000,18041.482406,1078.122783,0.000000,18041.482406,1078.122783,0.000000,-1.746004,292753.634326,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37020000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.672933,-0.049000,293.691125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.856703,1.134293,-1.553709,2.338365,3.362157,-1.349838,4.167364,1.823097,-0.425770,2.577707,1.510571,0.118766,2.577707,0.013010,0.002580,-0.027098,1.510571,0.118766,0.000000,0.018732,0.001473,0.000000,17839.646663,1402.615465,0.000000,17839.646663,1402.615465,0.000000,-1.746004,292753.634326,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37028000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.674341,-0.037981,293.844638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.832682,1.105297,-1.548089,2.370058,3.376357,-1.353232,3.961698,1.774980,-0.424283,2.577707,1.492089,0.146946,2.577707,0.012781,0.002930,-0.027098,1.492089,0.146946,0.000000,0.018502,0.001822,0.000000,17621.380769,1735.407895,0.000000,17621.380769,1735.407895,0.000000,-1.746004,292753.634326,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37036000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.675731,-0.026908,293.998070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.810087,1.076145,-1.544264,2.400122,3.389348,-1.356599,3.758039,1.623913,-0.420834,2.577707,1.472234,0.175805,2.577707,0.012534,0.003288,-0.027098,1.472234,0.175805,0.000000,0.018256,0.002180,0.000000,17386.888864,2076.237306,-0.000000,17386.888864,2076.237306,-0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
37044000,x500_offnominal_0,1.900000000000e+00,2.058333333333e-02,2.058333333333e-02,3.800000000000e-02,1.312500000000e-02,2.625000000000e-02,9.700000000000e+02,8.805037400000e-06,1.552000000000e-02,8.467494000000e-05,1.050000000000e-06,1.000000000000e+01,-1.677100,-0.015783,294.151419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.788650,1.046868,-1.541968,2.428967,3.400463,-1.359933,3.605568,1.389416,-0.416834,2.577707,1.451028,0.205324,2.577707,0.012272,0.003654,-0.027098,1.451028,0.205324,-0.000000,0.017993,0.002546,0.000000,17136.451929,2424.845443,0.000000,17136.451929,2424.845443,0.000000,-1.746004,292753.634327,0.000000,1007.999969,377.554468,10.000000,nan,nan,nan,nan,35.144751,34.929858,-15.000000,-15.725388,351.447510,349.298584,150.000000,157.253876,1.087557,1.074298,0.198113,0.217738
